cmte,app,memno,cid,job,exp,panelist,exp_high,exp_low,exp_none,consensus,deviated,deviation,score
27,10,10,27_10,reviewer,med,0,0,0,0,4.014847492362376,0,0,4.014847492362376
27,10,11,27_11,panelist,high,1,1,0,0,4.014847492362376,0,0,4.014847492362376
27,10,12,27_12,panelist,med,1,0,0,0,4.014847492362376,0,0,4.014847492362376
27,10,13,27_13,panelist,none,1,0,0,1,4.014847492362376,1,-0.017239409926529798,3.9976080824358466
27,10,14,27_14,reviewer,low,0,0,1,0,4.014847492362376,0,0,4.014847492362376
27,10,15,27_15,panelist,med,1,0,0,0,4.014847492362376,0,0,4.014847492362376
27,10,16,27_16,panelist,high,1,1,0,0,4.014847492362376,0,0,4.014847492362376
27,10,17,27_17,panelist,med,1,0,0,0,4.014847492362376,0,0,4.014847492362376
27,10,18,27_18,panelist,med,1,0,0,0,4.014847492362376,1,0.2906435841303414,4.305491076492718
27,10,19,27_19,panelist,low,1,0,1,0,4.014847492362376,1,0.04328137087132528,4.058128863233701
27,10,20,27_20,panelist,high,1,1,0,0,4.014847492362376,0,0,4.014847492362376
27,10,21,27_21,reviewer,med,0,0,0,0,4.014847492362376,0,0,4.014847492362376
27,10,22,27_22,panelist,med,1,0,0,0,4.014847492362376,1,0.13402150388008582,4.148868996242462
27,10,23,27_23,panelist,none,1,0,0,1,4.014847492362376,1,-0.07716413395881819,3.937683358403558
27,10,24,27_24,panelist,low,1,0,1,0,4.014847492362376,0,0,4.014847492362376
27,11,01,27_01,panelist,high,1,1,0,0,3.546938220266291,0,0,3.546938220266291
27,11,02,27_02,panelist,med,1,0,0,0,3.546938220266291,1,-0.10380190245819805,3.5
27,11,03,27_03,panelist,med,1,0,0,0,3.546938220266291,0,0,3.546938220266291
27,11,04,27_04,reviewer,med,0,0,0,0,3.546938220266291,0,0,3.546938220266291
27,11,05,27_05,panelist,none,1,0,0,1,3.546938220266291,0,0,3.546938220266291
27,11,06,27_06,panelist,med,1,0,0,0,3.546938220266291,0,0,3.546938220266291
27,11,07,27_07,panelist,med,1,0,0,0,3.546938220266291,0,0,3.546938220266291
27,11,08,27_08,panelist,high,1,1,0,0,3.546938220266291,0,0,3.546938220266291
27,11,09,27_09,panelist,low,1,0,1,0,3.546938220266291,0,0,3.546938220266291
27,11,10,27_10,reviewer,low,0,0,1,0,3.546938220266291,1,-0.1139798925300226,3.5
27,11,11,27_11,reviewer,low,0,0,1,0,3.546938220266291,1,-0.13002549005375724,3.5
27,11,12,27_12,panelist,high,1,1,0,0,3.546938220266291,0,0,3.546938220266291
27,11,13,27_13,panelist,med,1,0,0,0,3.546938220266291,0,0,3.546938220266291
27,11,14,27_14,panelist,med,1,0,0,0,3.546938220266291,0,0,3.546938220266291
27,11,15,27_15,panelist,none,1,0,0,1,3.546938220266291,0,0,3.546938220266291
27,11,16,27_16,panelist,high,1,1,0,0,3.546938220266291,0,0,3.546938220266291
27,11,17,27_17,panelist,low,1,0,1,0,3.546938220266291,0,0,3.546938220266291
27,11,18,27_18,panelist,high,1,1,0,0,3.546938220266291,0,0,3.546938220266291
27,11,19,27_19,panelist,none,1,0,0,1,3.546938220266291,1,-0.005960090531577465,3.5409781297347136
27,11,20,27_20,panelist,med,1,0,0,0,3.546938220266291,0,0,3.546938220266291
27,11,21,27_21,panelist,high,1,1,0,0,3.546938220266291,0,0,3.546938220266291
27,11,22,27_22,panelist,med,1,0,0,0,3.546938220266291,1,-0.22829220691576432,3.5
27,11,23,27_23,panelist,none,1,0,0,1,3.546938220266291,1,0.013961542490205835,3.5608997627564967
27,11,24,27_24,panelist,med,1,0,0,0,3.546938220266291,1,0.130645456188671,3.677583676454962
27,12,01,27_01,panelist,none,1,0,0,1,4.026903332710435,1,-0.0814366443177216,3.9454666883927136
27,12,02,27_02,panelist,low,1,0,1,0,4.026903332710435,0,0,4.026903332710435
27,12,03,27_03,panelist,med,1,0,0,0,4.026903332710435,0,0,4.026903332710435
27,12,04,27_04,panelist,med,1,0,0,0,4.026903332710435,1,-0.09189514128446181,3.935008191425973
27,12,05,27_05,panelist,none,1,0,0,1,4.026903332710435,1,0.18686446813694144,4.213767800847377
27,12,06,27_06,panelist,med,1,0,0,0,4.026903332710435,0,0,4.026903332710435
27,12,07,27_07,reviewer,med,0,0,0,0,4.026903332710435,0,0,4.026903332710435
27,12,08,27_08,panelist,high,1,1,0,0,4.026903332710435,0,0,4.026903332710435
27,12,09,27_09,panelist,med,1,0,0,0,4.026903332710435,0,0,4.026903332710435
27,12,10,27_10,panelist,high,1,1,0,0,4.026903332710435,0,0,4.026903332710435
27,12,11,27_11,panelist,high,1,1,0,0,4.026903332710435,0,0,4.026903332710435
27,12,12,27_12,panelist,med,1,0,0,0,4.026903332710435,1,-0.0918037839689344,3.935099548741501
27,12,13,27_13,panelist,med,1,0,0,0,4.026903332710435,1,-0.019191689974095944,4.007711642736339
27,12,14,27_14,panelist,med,1,0,0,0,4.026903332710435,1,0.1909089589174985,4.217812291627934
27,12,15,27_15,panelist,low,1,0,1,0,4.026903332710435,0,0,4.026903332710435
27,12,16,27_16,reviewer,none,0,0,0,1,4.026903332710435,1,0.004664483208455426,4.031567815918891
27,12,17,27_17,panelist,low,1,0,1,0,4.026903332710435,0,0,4.026903332710435
27,12,18,27_18,panelist,low,1,0,1,0,4.026903332710435,1,-0.1534603497139963,3.8734429829964387
27,12,19,27_19,panelist,high,1,1,0,0,4.026903332710435,0,0,4.026903332710435
27,12,20,27_20,panelist,med,1,0,0,0,4.026903332710435,0,0,4.026903332710435
27,12,21,27_21,reviewer,none,0,0,0,1,4.026903332710435,0,0,4.026903332710435
27,12,22,27_22,panelist,med,1,0,0,0,4.026903332710435,1,-0.05852886459921727,3.9683744681112176
27,12,23,27_23,panelist,high,1,1,0,0,4.026903332710435,0,0,4.026903332710435
27,12,24,27_24,panelist,high,1,1,0,0,4.026903332710435,1,0.087945645326776,4.1148489780372115
27,13,01,27_01,panelist,low,1,0,1,0,4.605828341661529,0,0,4.605828341661529
27,13,02,27_02,reviewer,low,0,0,1,0,4.605828341661529,1,0.262265614927963,4.868093956589492
27,13,03,27_03,panelist,high,1,1,0,0,4.605828341661529,0,0,4.605828341661529
27,13,04,27_04,panelist,high,1,1,0,0,4.605828341661529,0,0,4.605828341661529
27,13,05,27_05,panelist,med,1,0,0,0,4.605828341661529,0,0,4.605828341661529
27,13,06,27_06,panelist,med,1,0,0,0,4.605828341661529,0,0,4.605828341661529
27,13,07,27_07,panelist,med,1,0,0,0,4.605828341661529,0,0,4.605828341661529
27,13,08,27_08,reviewer,none,0,0,0,1,4.605828341661529,1,-0.1074832495293007,4.4983450921322286
27,13,09,27_09,panelist,high,1,1,0,0,4.605828341661529,0,0,4.605828341661529
27,13,10,27_10,panelist,high,1,1,0,0,4.605828341661529,1,-0.10486371970644619,4.500964621955083
27,13,11,27_11,panelist,med,1,0,0,0,4.605828341661529,0,0,4.605828341661529
27,13,12,27_12,panelist,high,1,1,0,0,4.605828341661529,1,-0.10942133131721953,4.49640701034431
27,13,13,27_13,panelist,high,1,1,0,0,4.605828341661529,1,-0.09174104618035037,4.514087295481179
27,13,14,27_14,panelist,low,1,0,1,0,4.605828341661529,0,0,4.605828341661529
27,13,15,27_15,panelist,none,1,0,0,1,4.605828341661529,0,0,4.605828341661529
27,13,16,27_16,panelist,med,1,0,0,0,4.605828341661529,1,-0.10191750353246803,4.503910838129061
27,13,17,27_17,panelist,med,1,0,0,0,4.605828341661529,0,0,4.605828341661529
27,13,18,27_18,panelist,none,1,0,0,1,4.605828341661529,0,0,4.605828341661529
27,13,19,27_19,panelist,low,1,0,1,0,4.605828341661529,1,-0.07138223447423943,4.534446107187289
27,13,20,27_20,panelist,med,1,0,0,0,4.605828341661529,0,0,4.605828341661529
27,13,21,27_21,panelist,none,1,0,0,1,4.605828341661529,0,0,4.605828341661529
27,13,22,27_22,panelist,med,1,0,0,0,4.605828341661529,0,0,4.605828341661529
27,13,23,27_23,panelist,med,1,0,0,0,4.605828341661529,0,0,4.605828341661529
27,13,24,27_24,reviewer,med,0,0,0,0,4.605828341661529,0,0,4.605828341661529
27,14,01,27_01,panelist,high,1,1,0,0,4.13660218293491,0,0,4.13660218293491
27,14,02,27_02,panelist,low,1,0,1,0,4.13660218293491,0,0,4.13660218293491
27,14,03,27_03,panelist,med,1,0,0,0,4.13660218293491,0,0,4.13660218293491
27,14,04,27_04,panelist,med,1,0,0,0,4.13660218293491,0,0,4.13660218293491
27,14,05,27_05,panelist,none,1,0,0,1,4.13660218293491,1,-0.0745566311185598,4.06204555181635
27,14,06,27_06,panelist,none,1,0,0,1,4.13660218293491,1,0.27423166689098505,4.410833849825895
27,14,07,27_07,reviewer,high,0,1,0,0,4.13660218293491,0,0,4.13660218293491
27,14,08,27_08,panelist,low,1,0,1,0,4.13660218293491,0,0,4.13660218293491
27,14,09,27_09,panelist,med,1,0,0,0,4.13660218293491,1,0.026266491890787915,4.162868674825698
27,14,10,27_10,panelist,high,1,1,0,0,4.13660218293491,0,0,4.13660218293491
27,14,11,27_11,panelist,med,1,0,0,0,4.13660218293491,0,0,4.13660218293491
27,14,12,27_12,reviewer,med,0,0,0,0,4.13660218293491,1,-0.041793419915321484,4.094808763019588
27,14,13,27_13,panelist,low,1,0,1,0,4.13660218293491,0,0,4.13660218293491
27,14,14,27_14,panelist,low,1,0,1,0,4.13660218293491,0,0,4.13660218293491
27,14,15,27_15,panelist,med,1,0,0,0,4.13660218293491,0,0,4.13660218293491
27,14,16,27_16,panelist,high,1,1,0,0,4.13660218293491,0,0,4.13660218293491
27,14,17,27_17,panelist,med,1,0,0,0,4.13660218293491,1,-0.11756256941202675,4.019039613522883
27,14,18,27_18,panelist,none,1,0,0,1,4.13660218293491,0,0,4.13660218293491
27,14,19,27_19,panelist,high,1,1,0,0,4.13660218293491,1,-0.01712482990864331,4.119477353026267
27,14,20,27_20,panelist,med,1,0,0,0,4.13660218293491,1,0.08563823705138307,4.222240419986293
27,14,21,27_21,panelist,med,1,0,0,0,4.13660218293491,0,0,4.13660218293491
27,14,22,27_22,reviewer,high,0,1,0,0,4.13660218293491,0,0,4.13660218293491
27,14,23,27_23,panelist,med,1,0,0,0,4.13660218293491,0,0,4.13660218293491
27,14,24,27_24,panelist,none,1,0,0,1,4.13660218293491,1,0.09472409900904831,4.231326281943958
27,15,01,27_01,panelist,med,1,0,0,0,4.035681058423187,0,0,4.035681058423187
27,15,02,27_02,panelist,med,1,0,0,0,4.035681058423187,0,0,4.035681058423187
27,15,03,27_03,panelist,low,1,0,1,0,4.035681058423187,0,0,4.035681058423187
27,15,04,27_04,panelist,none,1,0,0,1,4.035681058423187,0,0,4.035681058423187
27,15,05,27_05,panelist,high,1,1,0,0,4.035681058423187,0,0,4.035681058423187
27,15,06,27_06,panelist,high,1,1,0,0,4.035681058423187,1,-0.3323778894175267,3.7033031690056597
27,15,07,27_07,panelist,high,1,1,0,0,4.035681058423187,0,0,4.035681058423187
27,15,08,27_08,panelist,high,1,1,0,0,4.035681058423187,0,0,4.035681058423187
27,15,09,27_09,panelist,none,1,0,0,1,4.035681058423187,1,-0.20011167411441017,3.8355693843087764
27,15,10,27_10,panelist,med,1,0,0,0,4.035681058423187,0,0,4.035681058423187
27,15,11,27_11,panelist,med,1,0,0,0,4.035681058423187,1,-0.37761456997584686,3.6580664884473397
27,15,12,27_12,panelist,med,1,0,0,0,4.035681058423187,0,0,4.035681058423187
27,15,13,27_13,reviewer,high,0,1,0,0,4.035681058423187,0,0,4.035681058423187
27,15,14,27_14,panelist,med,1,0,0,0,4.035681058423187,1,0.030716998392762384,4.066398056815949
27,15,15,27_15,reviewer,med,0,0,0,0,4.035681058423187,0,0,4.035681058423187
27,15,16,27_16,panelist,high,1,1,0,0,4.035681058423187,0,0,4.035681058423187
27,15,17,27_17,panelist,med,1,0,0,0,4.035681058423187,0,0,4.035681058423187
27,15,18,27_18,panelist,med,1,0,0,0,4.035681058423187,0,0,4.035681058423187
27,15,19,27_19,panelist,low,1,0,1,0,4.035681058423187,0,0,4.035681058423187
27,15,20,27_20,reviewer,med,0,0,0,0,4.035681058423187,1,-0.21271583551797943,3.822965222905207
27,15,21,27_21,panelist,low,1,0,1,0,4.035681058423187,1,0.06169518840400517,4.097376246827192
27,15,22,27_22,panelist,low,1,0,1,0,4.035681058423187,0,0,4.035681058423187
27,15,23,27_23,panelist,none,1,0,0,1,4.035681058423187,1,0.1271855421996662,4.162866600622853
27,15,24,27_24,panelist,none,1,0,0,1,4.035681058423187,1,0.16769264549406585,4.2033737039172525
28,1,01,28_01,panelist,med,1,0,0,0,3.7776859359503274,0,0,3.7776859359503274
28,1,02,28_02,panelist,low,1,0,1,0,3.7776859359503274,0,0,3.7776859359503274
28,1,03,28_03,panelist,med,1,0,0,0,3.7776859359503274,0,0,3.7776859359503274
28,1,04,28_04,panelist,high,1,1,0,0,3.7776859359503274,0,0,3.7776859359503274
28,1,05,28_05,panelist,low,1,0,1,0,3.7776859359503274,0,0,3.7776859359503274
28,1,06,28_06,panelist,low,1,0,1,0,3.7776859359503274,1,-0.007137040875376077,3.7705488950749513
28,1,07,28_07,reviewer,high,0,1,0,0,3.7776859359503274,0,0,3.7776859359503274
28,1,08,28_08,panelist,high,1,1,0,0,3.7776859359503274,0,0,3.7776859359503274
28,1,09,28_09,panelist,high,1,1,0,0,3.7776859359503274,1,-3.716096772237348e-4,3.7773143262731037
28,1,10,28_10,panelist,low,1,0,1,0,3.7776859359503274,0,0,3.7776859359503274
28,1,11,28_11,panelist,none,1,0,0,1,3.7776859359503274,0,0,3.7776859359503274
28,1,12,28_12,panelist,med,1,0,0,0,3.7776859359503274,1,0.26389457920323467,4.041580515153562
28,1,13,28_13,panelist,med,1,0,0,0,3.7776859359503274,1,0.09300528543662456,3.870691221386952
28,1,14,28_14,panelist,med,1,0,0,0,3.7776859359503274,0,0,3.7776859359503274
28,1,15,28_15,panelist,high,1,1,0,0,3.7776859359503274,1,0.0379536445306496,3.815639580480977
28,1,16,28_16,panelist,none,1,0,0,1,3.7776859359503274,0,0,3.7776859359503274
28,1,17,28_17,reviewer,med,0,0,0,0,3.7776859359503274,0,0,3.7776859359503274
28,1,18,28_18,panelist,med,1,0,0,0,3.7776859359503274,0,0,3.7776859359503274
28,1,19,28_19,panelist,med,1,0,0,0,3.7776859359503274,0,0,3.7776859359503274
28,1,20,28_20,panelist,high,1,1,0,0,3.7776859359503274,0,0,3.7776859359503274
28,1,21,28_21,panelist,med,1,0,0,0,3.7776859359503274,1,0.2201865464341814,3.997872482384509
28,1,22,28_22,panelist,none,1,0,0,1,3.7776859359503274,0,0,3.7776859359503274
28,1,23,28_23,panelist,none,1,0,0,1,3.7776859359503274,0,0,3.7776859359503274
28,1,24,28_24,reviewer,med,0,0,0,0,3.7776859359503274,0,0,3.7776859359503274
28,2,01,28_01,panelist,med,1,0,0,0,4.632214261607539,0,0,4.632214261607539
28,2,02,28_02,panelist,med,1,0,0,0,4.632214261607539,0,0,4.632214261607539
28,2,03,28_03,panelist,med,1,0,0,0,4.632214261607539,1,-0.00416053446672785,4.628053727140811
28,2,04,28_04,reviewer,med,0,0,0,0,4.632214261607539,0,0,4.632214261607539
28,2,05,28_05,panelist,med,1,0,0,0,4.632214261607539,0,0,4.632214261607539
28,2,06,28_06,panelist,high,1,1,0,0,4.632214261607539,0,0,4.632214261607539
28,2,07,28_07,panelist,high,1,1,0,0,4.632214261607539,0,0,4.632214261607539
28,2,08,28_08,panelist,med,1,0,0,0,4.632214261607539,0,0,4.632214261607539
28,2,09,28_09,panelist,none,1,0,0,1,4.632214261607539,1,-0.01601802629922118,4.616196235308317
28,2,10,28_10,panelist,low,1,0,1,0,4.632214261607539,1,-0.11408008577910413,4.518134175828434
28,2,11,28_11,panelist,low,1,0,1,0,4.632214261607539,0,0,4.632214261607539
28,2,12,28_12,panelist,high,1,1,0,0,4.632214261607539,1,0.005111786081264255,4.637326047688803
28,2,13,28_13,panelist,med,1,0,0,0,4.632214261607539,0,0,4.632214261607539
28,2,14,28_14,panelist,none,1,0,0,1,4.632214261607539,1,-0.11528117802483127,4.516933083582708
28,2,15,28_15,panelist,med,1,0,0,0,4.632214261607539,0,0,4.632214261607539
28,2,16,28_16,reviewer,high,0,1,0,0,4.632214261607539,1,0.0672320668753395,4.699446328482878
28,2,17,28_17,panelist,none,1,0,0,1,4.632214261607539,1,-0.006011267217746874,4.626202994389792
28,2,18,28_18,panelist,none,1,0,0,1,4.632214261607539,1,-0.37162491001478626,4.260589351592753
28,2,19,28_19,panelist,low,1,0,1,0,4.632214261607539,1,-0.04083854467223561,4.591375716935303
28,2,20,28_20,panelist,med,1,0,0,0,4.632214261607539,0,0,4.632214261607539
28,2,21,28_21,reviewer,high,0,1,0,0,4.632214261607539,0,0,4.632214261607539
28,2,22,28_22,panelist,med,1,0,0,0,4.632214261607539,1,0.03301712453688915,4.665231386144428
28,2,23,28_23,panelist,high,1,1,0,0,4.632214261607539,1,-0.15207859662221476,4.4801356649853235
28,2,24,28_24,panelist,low,1,0,1,0,4.632214261607539,0,0,4.632214261607539
28,3,01,28_01,panelist,none,1,0,0,1,3.5610905394843524,1,-0.1441084376967831,3.5
28,3,02,28_02,panelist,med,1,0,0,0,3.5610905394843524,0,0,3.5610905394843524
28,3,03,28_03,panelist,med,1,0,0,0,3.5610905394843524,0,0,3.5610905394843524
28,3,04,28_04,panelist,high,1,1,0,0,3.5610905394843524,0,0,3.5610905394843524
28,3,05,28_05,panelist,low,1,0,1,0,3.5610905394843524,1,-0.02634254218024901,3.534747997304103
28,3,06,28_06,panelist,med,1,0,0,0,3.5610905394843524,0,0,3.5610905394843524
28,3,07,28_07,reviewer,none,0,0,0,1,3.5610905394843524,1,0.34321894899928534,3.9043094884836376
28,3,08,28_08,panelist,med,1,0,0,0,3.5610905394843524,0,0,3.5610905394843524
28,3,09,28_09,panelist,med,1,0,0,0,3.5610905394843524,0,0,3.5610905394843524
28,3,10,28_10,panelist,low,1,0,1,0,3.5610905394843524,0,0,3.5610905394843524
28,3,11,28_11,reviewer,high,0,1,0,0,3.5610905394843524,1,0.22308330268845272,3.7841738421728053
28,3,12,28_12,panelist,med,1,0,0,0,3.5610905394843524,0,0,3.5610905394843524
28,3,13,28_13,panelist,med,1,0,0,0,3.5610905394843524,1,0.21174453873176466,3.772835078216117
28,3,14,28_14,panelist,high,1,1,0,0,3.5610905394843524,1,-0.22499330772057055,3.5
28,3,15,28_15,panelist,low,1,0,1,0,3.5610905394843524,0,0,3.5610905394843524
28,3,16,28_16,panelist,med,1,0,0,0,3.5610905394843524,1,-0.2105257158633421,3.5
28,3,17,28_17,panelist,low,1,0,1,0,3.5610905394843524,0,0,3.5610905394843524
28,3,18,28_18,panelist,med,1,0,0,0,3.5610905394843524,1,-0.23966508790138671,3.5
28,3,19,28_19,panelist,med,1,0,0,0,3.5610905394843524,0,0,3.5610905394843524
28,3,20,28_20,panelist,none,1,0,0,1,3.5610905394843524,1,0.1716263836768477,3.7327169231612003
28,3,21,28_21,panelist,high,1,1,0,0,3.5610905394843524,0,0,3.5610905394843524
28,3,22,28_22,panelist,high,1,1,0,0,3.5610905394843524,0,0,3.5610905394843524
28,3,23,28_23,panelist,high,1,1,0,0,3.5610905394843524,0,0,3.5610905394843524
28,3,24,28_24,reviewer,none,0,0,0,1,3.5610905394843524,1,-0.007901063336387855,3.5531894761479643
28,4,01,28_01,reviewer,med,0,0,0,0,3.7357422427546334,1,0.15685273741744812,3.8925949801720816
28,4,02,28_02,panelist,med,1,0,0,0,3.7357422427546334,1,0.06568966498086458,3.801431907735498
28,4,03,28_03,panelist,med,1,0,0,0,3.7357422427546334,1,0.18020066530280968,3.9159429080574433
28,4,04,28_04,reviewer,med,0,0,0,0,3.7357422427546334,0,0,3.7357422427546334
28,4,05,28_05,panelist,high,1,1,0,0,3.7357422427546334,0,0,3.7357422427546334
28,4,06,28_06,reviewer,med,0,0,0,0,3.7357422427546334,0,0,3.7357422427546334
28,4,07,28_07,panelist,low,1,0,1,0,3.7357422427546334,1,0.14602221831097872,3.881764461065612
28,4,08,28_08,panelist,med,1,0,0,0,3.7357422427546334,0,0,3.7357422427546334
28,4,09,28_09,panelist,none,1,0,0,1,3.7357422427546334,0,0,3.7357422427546334
28,4,10,28_10,panelist,none,1,0,0,1,3.7357422427546334,1,0.15126199638112373,3.887004239135757
28,4,11,28_11,panelist,med,1,0,0,0,3.7357422427546334,0,0,3.7357422427546334
28,4,12,28_12,panelist,high,1,1,0,0,3.7357422427546334,0,0,3.7357422427546334
28,4,13,28_13,panelist,med,1,0,0,0,3.7357422427546334,0,0,3.7357422427546334
28,4,14,28_14,panelist,none,1,0,0,1,3.7357422427546334,1,-0.1410988549333453,3.594643387821288
28,4,15,28_15,panelist,low,1,0,1,0,3.7357422427546334,0,0,3.7357422427546334
28,4,16,28_16,panelist,low,1,0,1,0,3.7357422427546334,1,0.05508527585753715,3.7908275186121707
28,4,17,28_17,panelist,med,1,0,0,0,3.7357422427546334,0,0,3.7357422427546334
28,4,18,28_18,panelist,low,1,0,1,0,3.7357422427546334,0,0,3.7357422427546334
28,4,19,28_19,panelist,med,1,0,0,0,3.7357422427546334,0,0,3.7357422427546334
28,4,20,28_20,panelist,high,1,1,0,0,3.7357422427546334,0,0,3.7357422427546334
28,4,21,28_21,panelist,none,1,0,0,1,3.7357422427546334,0,0,3.7357422427546334
28,4,22,28_22,panelist,high,1,1,0,0,3.7357422427546334,1,-0.08900982881772466,3.646732413936909
28,4,23,28_23,panelist,high,1,1,0,0,3.7357422427546334,0,0,3.7357422427546334
28,4,24,28_24,panelist,high,1,1,0,0,3.7357422427546334,0,0,3.7357422427546334
28,5,01,28_01,panelist,med,1,0,0,0,3.643364344410183,0,0,3.643364344410183
28,5,02,28_02,panelist,low,1,0,1,0,3.643364344410183,0,0,3.643364344410183
28,5,03,28_03,panelist,low,1,0,1,0,3.643364344410183,0,0,3.643364344410183
28,5,04,28_04,panelist,med,1,0,0,0,3.643364344410183,1,5.870233546229189e-4,3.643951367764806
28,5,05,28_05,panelist,high,1,1,0,0,3.643364344410183,0,0,3.643364344410183
28,5,06,28_06,panelist,none,1,0,0,1,3.643364344410183,0,0,3.643364344410183
28,5,07,28_07,reviewer,none,0,0,0,1,3.643364344410183,0,0,3.643364344410183
28,5,08,28_08,panelist,high,1,1,0,0,3.643364344410183,0,0,3.643364344410183
28,5,09,28_09,panelist,high,1,1,0,0,3.643364344410183,0,0,3.643364344410183
28,5,10,28_10,reviewer,med,0,0,0,0,3.643364344410183,1,-1.3314028920513176e-4,3.643231204120978
28,5,11,28_11,panelist,none,1,0,0,1,3.643364344410183,1,0.26060082971537596,3.903965174125559
28,5,12,28_12,panelist,none,1,0,0,1,3.643364344410183,1,0.08577031209481718,3.7291346565050003
28,5,13,28_13,reviewer,med,0,0,0,0,3.643364344410183,0,0,3.643364344410183
28,5,14,28_14,panelist,high,1,1,0,0,3.643364344410183,1,-0.16142751576476638,3.5
28,5,15,28_15,panelist,med,1,0,0,0,3.643364344410183,1,0.2500088257080814,3.8933731701182643
28,5,16,28_16,panelist,low,1,0,1,0,3.643364344410183,0,0,3.643364344410183
28,5,17,28_17,panelist,med,1,0,0,0,3.643364344410183,0,0,3.643364344410183
28,5,18,28_18,panelist,high,1,1,0,0,3.643364344410183,0,0,3.643364344410183
28,5,19,28_19,panelist,med,1,0,0,0,3.643364344410183,0,0,3.643364344410183
28,5,20,28_20,panelist,high,1,1,0,0,3.643364344410183,0,0,3.643364344410183
28,5,21,28_21,panelist,med,1,0,0,0,3.643364344410183,0,0,3.643364344410183
28,5,22,28_22,panelist,med,1,0,0,0,3.643364344410183,0,0,3.643364344410183
28,5,23,28_23,panelist,med,1,0,0,0,3.643364344410183,0,0,3.643364344410183
28,5,24,28_24,panelist,low,1,0,1,0,3.643364344410183,1,-0.1287946998589887,3.5145696445511945
28,6,01,28_01,panelist,low,1,0,1,0,4.228247826567137,0,0,4.228247826567137
28,6,02,28_02,panelist,high,1,1,0,0,4.228247826567137,0,0,4.228247826567137
28,6,03,28_03,panelist,none,1,0,0,1,4.228247826567137,0,0,4.228247826567137
28,6,04,28_04,panelist,med,1,0,0,0,4.228247826567137,1,0.003154372114364144,4.231402198681502
28,6,05,28_05,reviewer,none,0,0,0,1,4.228247826567137,1,0.1183636663687763,4.346611492935914
28,6,06,28_06,panelist,low,1,0,1,0,4.228247826567137,1,0.18854622765867593,4.416794054225813
28,6,07,28_07,panelist,none,1,0,0,1,4.228247826567137,1,-0.05710174522387507,4.171146081343262
28,6,08,28_08,panelist,med,1,0,0,0,4.228247826567137,0,0,4.228247826567137
28,6,09,28_09,panelist,high,1,1,0,0,4.228247826567137,0,0,4.228247826567137
28,6,10,28_10,panelist,low,1,0,1,0,4.228247826567137,0,0,4.228247826567137
28,6,11,28_11,panelist,med,1,0,0,0,4.228247826567137,0,0,4.228247826567137
28,6,12,28_12,panelist,med,1,0,0,0,4.228247826567137,0,0,4.228247826567137
28,6,13,28_13,panelist,med,1,0,0,0,4.228247826567137,1,0.04775681463723581,4.276004641204373
28,6,14,28_14,panelist,med,1,0,0,0,4.228247826567137,0,0,4.228247826567137
28,6,15,28_15,panelist,high,1,1,0,0,4.228247826567137,0,0,4.228247826567137
28,6,16,28_16,panelist,none,1,0,0,1,4.228247826567137,1,-0.4199937827163786,3.8082540438507584
28,6,17,28_17,panelist,med,1,0,0,0,4.228247826567137,0,0,4.228247826567137
28,6,18,28_18,reviewer,high,0,1,0,0,4.228247826567137,0,0,4.228247826567137
28,6,19,28_19,panelist,low,1,0,1,0,4.228247826567137,0,0,4.228247826567137
28,6,20,28_20,panelist,med,1,0,0,0,4.228247826567137,0,0,4.228247826567137
28,6,21,28_21,reviewer,high,0,1,0,0,4.228247826567137,0,0,4.228247826567137
28,6,22,28_22,panelist,med,1,0,0,0,4.228247826567137,0,0,4.228247826567137
28,6,23,28_23,panelist,high,1,1,0,0,4.228247826567137,0,0,4.228247826567137
28,6,24,28_24,panelist,med,1,0,0,0,4.228247826567137,0,0,4.228247826567137
28,7,01,28_01,reviewer,high,0,1,0,0,3.7686915776955185,0,0,3.7686915776955185
28,7,02,28_02,panelist,med,1,0,0,0,3.7686915776955185,0,0,3.7686915776955185
28,7,03,28_03,panelist,high,1,1,0,0,3.7686915776955185,0,0,3.7686915776955185
28,7,04,28_04,panelist,high,1,1,0,0,3.7686915776955185,0,0,3.7686915776955185
28,7,05,28_05,panelist,high,1,1,0,0,3.7686915776955185,0,0,3.7686915776955185
28,7,06,28_06,panelist,none,1,0,0,1,3.7686915776955185,1,-0.07556088291612646,3.6931306947793923
28,7,07,28_07,panelist,low,1,0,1,0,3.7686915776955185,0,0,3.7686915776955185
28,7,08,28_08,panelist,none,1,0,0,1,3.7686915776955185,1,-0.19683680791982244,3.571854769775696
28,7,09,28_09,panelist,med,1,0,0,0,3.7686915776955185,1,-0.10195293724097482,3.6667386404545437
28,7,10,28_10,panelist,low,1,0,1,0,3.7686915776955185,0,0,3.7686915776955185
28,7,11,28_11,reviewer,low,0,0,1,0,3.7686915776955185,1,0.009091697706922941,3.7777832754024416
28,7,12,28_12,panelist,med,1,0,0,0,3.7686915776955185,0,0,3.7686915776955185
28,7,13,28_13,panelist,none,1,0,0,1,3.7686915776955185,1,0.048554641472467304,3.817246219167986
28,7,14,28_14,panelist,high,1,1,0,0,3.7686915776955185,0,0,3.7686915776955185
28,7,15,28_15,panelist,med,1,0,0,0,3.7686915776955185,0,0,3.7686915776955185
28,7,16,28_16,panelist,med,1,0,0,0,3.7686915776955185,0,0,3.7686915776955185
