cmte,app,memno,cid,job,exp,init_score,top_bottom,consensus,any_bottom,rank_pct,discussed,panelist,exp_high,exp_low,exp_none,deviated,deviation,score
31,36,20,31_20,panelist,med,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,0,0,0,1,0.2,4.6
31,36,21,31_21,panelist,med,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,0,0,0,0,0,4.4
31,36,22,31_22,panelist,low,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,0,1,0,1,0.3,4.7
31,36,23,31_23,panelist,med,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,0,0,0,1,0.1,4.5
31,36,24,31_24,panelist,high,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,1,0,0,0,0,4.4
31,37,01,31_01,panelist,none,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,0,0,1,0,0,4.4
31,37,02,31_02,panelist,med,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,0,0,0,0,0,4.4
31,37,03,31_03,panelist,low,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,0,1,0,0,0,4.4
31,37,04,31_04,panelist,med,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,0,0,0,0,0,4.4
31,37,05,31_05,panelist,med,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,0,0,0,1,-0.3,4.1
31,37,06,31_06,panelist,high,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,1,0,0,0,0,4.4
31,37,07,31_07,panelist,low,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,0,1,0,0,0,4.4
31,37,08,31_08,panelist,high,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,1,0,0,0,0,4.4
31,37,09,31_09,panelist,med,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,0,0,0,0,0,4.4
31,37,10,31_10,panelist,none,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,0,0,1,0,0,4.4
31,37,11,31_11,panelist,med,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,0,0,0,0,0,4.4
31,37,12,31_12,panelist,med,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,0,0,0,0,0,4.4
31,37,13,31_13,panelist,low,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,0,1,0,1,0.1,4.5
31,37,14,31_14,panelist,high,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,1,0,0,0,0,4.4
31,37,15,31_15,panelist,med,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,0,0,0,0,0,4.4
31,37,16,31_16,panelist,high,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,1,0,0,0,0,4.4
31,37,17,31_17,panelist,med,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,0,0,0,1,-0.1,4.3
31,37,18,31_18,reviewer,low,4.1,top,4.4,FALSE,0.8461538461538461,TRUE,0,0,1,0,1,0.2,4.6
31,37,19,31_19,panelist,none,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,0,0,1,0,0,4.4
31,37,20,31_20,panelist,med,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,0,0,0,1,0.2,4.6
31,37,21,31_21,reviewer,med,4.6,top,4.4,FALSE,0.8461538461538461,TRUE,0,0,0,0,0,0,4.4
31,37,22,31_22,panelist,none,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,0,0,1,0,0,4.4
31,37,23,31_23,reviewer,high,4.4,top,4.4,FALSE,0.8461538461538461,TRUE,0,1,0,0,0,0,4.4
31,37,24,31_24,panelist,high,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,1,0,0,0,0,4.4
31,40,01,31_01,panelist,med,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,0,0,0,1,-0.1,4.1
31,40,02,31_02,panelist,med,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,0,0,0,1,0.1,4.3
31,40,03,31_03,panelist,med,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,0,0,0,1,-0.3,3.9
31,40,04,31_04,panelist,high,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,1,0,0,0,0,4.2
31,40,05,31_05,panelist,med,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,0,0,0,1,0.1,4.3
31,40,06,31_06,panelist,low,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,0,1,0,0,0,4.2
31,40,07,31_07,reviewer,med,4.3,bottom,4.2,TRUE,0.7435897435897436,TRUE,0,0,0,0,0,0,4.2
31,40,08,31_08,reviewer,med,4.1,top,4.2,TRUE,0.7435897435897436,TRUE,0,0,0,0,0,0,4.2
31,40,09,31_09,panelist,high,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,1,0,0,0,0,4.2
31,40,10,31_10,panelist,high,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,1,0,0,0,0,4.2
31,40,11,31_11,panelist,med,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,0,0,0,0,0,4.2
31,40,12,31_12,panelist,high,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,1,0,0,1,-0.2,4
31,40,13,31_13,panelist,high,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,1,0,0,0,0,4.2
31,40,14,31_14,panelist,none,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,0,0,1,1,0.3,4.5
31,40,15,31_15,panelist,low,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,0,1,0,0,0,4.2
31,40,16,31_16,panelist,none,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,0,0,1,0,0,4.2
31,40,17,31_17,panelist,none,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,0,0,1,0,0,4.2
31,40,18,31_18,panelist,med,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,0,0,0,0,0,4.2
31,40,19,31_19,panelist,med,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,0,0,0,1,0.2,4.4
31,40,20,31_20,reviewer,low,4.1,top,4.2,TRUE,0.7435897435897436,TRUE,0,0,1,0,0,0,4.2
31,40,21,31_21,panelist,none,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,0,0,1,0,0,4.2
31,40,22,31_22,panelist,med,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,0,0,0,0,0,4.2
31,40,23,31_23,panelist,high,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,1,0,0,0,0,4.2
31,40,24,31_24,panelist,low,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,0,1,0,0,0,4.2
32,3,01,32_01,panelist,none,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,1,1,0.3,4.7
32,3,02,32_02,panelist,med,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,0,1,0.1,4.5
32,3,03,32_03,panelist,none,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,1,1,-0.1,4.3
32,3,04,32_04,panelist,low,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,1,0,0,0,4.4
32,3,05,32_05,panelist,med,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,0,0,0,4.4
32,3,06,32_06,panelist,med,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,0,0,0,4.4
32,3,07,32_07,panelist,none,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,1,1,-0.2,4.2
32,3,08,32_08,panelist,high,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,1,0,0,0,0,4.4
32,3,09,32_09,panelist,high,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,1,0,0,0,0,4.4
32,3,10,32_10,panelist,low,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,1,0,1,-0.1,4.3
32,3,11,32_11,reviewer,high,4.5,top,4.4,FALSE,0.8717948717948718,TRUE,0,1,0,0,0,0,4.4
32,3,12,32_12,panelist,high,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,1,0,0,1,0.3,4.7
32,3,13,32_13,panelist,med,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,0,0,0,4.4
32,3,14,32_14,panelist,low,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,1,0,1,0.1,4.5
32,3,15,32_15,panelist,med,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,0,0,0,4.4
32,3,16,32_16,panelist,high,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,1,0,0,1,0.3,4.7
32,3,17,32_17,panelist,low,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,1,0,0,0,4.4
32,3,18,32_18,panelist,med,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,0,0,0,4.4
32,3,19,32_19,reviewer,med,4.6,top,4.4,FALSE,0.8717948717948718,TRUE,0,0,0,0,0,0,4.4
32,3,20,32_20,reviewer,med,4.2,top,4.4,FALSE,0.8717948717948718,TRUE,0,0,0,0,0,0,4.4
32,3,21,32_21,panelist,none,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,1,1,-0.3,4.1
32,3,22,32_22,panelist,high,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,1,0,0,0,0,4.4
32,3,23,32_23,panelist,med,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,0,0,0,4.4
32,3,24,32_24,panelist,med,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,0,1,0.2,4.6
32,5,01,32_01,panelist,high,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,1,0,0,0,0,4.1
32,5,02,32_02,panelist,high,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,1,0,0,0,0,4.1
32,5,03,32_03,panelist,low,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,1,0,1,-0.3,3.8
32,5,04,32_04,panelist,med,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,0,1,0.2,4.3
32,5,05,32_05,reviewer,high,4.3,top,4.1,FALSE,0.5384615384615384,TRUE,0,1,0,0,0,0,4.1
32,5,06,32_06,panelist,low,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,1,0,1,0.1,4.2
32,5,07,32_07,panelist,none,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,1,0,0,4.1
32,5,08,32_08,panelist,med,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,0,0,0,4.1
32,5,09,32_09,panelist,none,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,1,1,0.1,4.2
32,5,10,32_10,panelist,high,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,1,0,0,0,0,4.1
32,5,11,32_11,panelist,high,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,1,0,0,0,0,4.1
32,5,12,32_12,panelist,med,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,0,1,-0.2,3.9
32,5,13,32_13,reviewer,med,4.3,top,4.1,FALSE,0.5384615384615384,TRUE,0,0,0,0,0,0,4.1
32,5,14,32_14,panelist,med,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,0,0,0,4.1
32,5,15,32_15,panelist,med,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,0,1,0.2,4.3
32,5,16,32_16,panelist,med,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,0,0,0,4.1
32,5,17,32_17,panelist,none,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,1,1,0.2,4.3
32,5,18,32_18,panelist,med,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,0,0,0,4.1
32,5,19,32_19,panelist,low,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,1,0,0,0,4.1
32,5,20,32_20,panelist,med,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,0,1,-0.1,4
32,5,21,32_21,panelist,low,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,1,0,0,0,4.1
32,5,22,32_22,panelist,med,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,0,0,0,4.1
32,5,23,32_23,panelist,none,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,1,0,0,4.1
32,5,24,32_24,reviewer,high,3.8,top,4.1,FALSE,0.5384615384615384,TRUE,0,1,0,0,0,0,4.1
32,6,01,32_01,reviewer,med,4.5,top,4.5,FALSE,0.9487179487179487,TRUE,0,0,0,0,0,0,4.5
32,6,02,32_02,panelist,none,NA,NA,4.5,FALSE,0.9487179487179487,TRUE,1,0,0,1,0,0,4.5
32,6,03,32_03,panelist,med,NA,NA,4.5,FALSE,0.9487179487179487,TRUE,1,0,0,0,0,0,4.5
32,6,04,32_04,panelist,med,NA,NA,4.5,FALSE,0.9487179487179487,TRUE,1,0,0,0,0,0,4.5
32,6,05,32_05,panelist,high,NA,NA,4.5,FALSE,0.9487179487179487,TRUE,1,1,0,0,0,0,4.5
32,6,06,32_06,panelist,high,NA,NA,4.5,FALSE,0.9487179487179487,TRUE,1,1,0,0,0,0,4.5
32,6,07,32_07,panelist,low,NA,NA,4.5,FALSE,0.9487179487179487,TRUE,1,0,1,0,0,0,4.5
32,6,08,32_08,panelist,high,NA,NA,4.5,FALSE,0.9487179487179487,TRUE,1,1,0,0,0,0,4.5
32,6,09,32_09,panelist,high,NA,NA,4.5,FALSE,0.9487179487179487,TRUE,1,1,0,0,0,0,4.5
32,6,10,32_10,reviewer,high,4.3,top,4.5,FALSE,0.9487179487179487,TRUE,0,1,0,0,0,0,4.5
32,6,11,32_11,panelist,low,NA,NA,4.5,FALSE,0.9487179487179487,TRUE,1,0,1,0,0,0,4.5
32,6,12,32_12,panelist,med,NA,NA,4.5,FALSE,0.9487179487179487,TRUE,1,0,0,0,1,0.1,4.6
32,6,13,32_13,panelist,med,NA,NA,4.5,FALSE,0.9487179487179487,TRUE,1,0,0,0,0,0,4.5
32,6,14,32_14,panelist,med,NA,NA,4.5,FALSE,0.9487179487179487,TRUE,1,0,0,0,0,0,4.5
32,6,15,32_15,reviewer,med,4.7,top,4.5,FALSE,0.9487179487179487,TRUE,0,0,0,0,0,0,4.5
32,6,16,32_16,panelist,none,NA,NA,4.5,FALSE,0.9487179487179487,TRUE,1,0,0,1,1,-0.1,4.4
32,6,17,32_17,panelist,none,NA,NA,4.5,FALSE,0.9487179487179487,TRUE,1,0,0,1,0,0,4.5
32,6,18,32_18,panelist,high,NA,NA,4.5,FALSE,0.9487179487179487,TRUE,1,1,0,0,0,0,4.5
32,6,19,32_19,panelist,med,NA,NA,4.5,FALSE,0.9487179487179487,TRUE,1,0,0,0,0,0,4.5
32,6,20,32_20,panelist,none,NA,NA,4.5,FALSE,0.9487179487179487,TRUE,1,0,0,1,0,0,4.5
32,6,21,32_21,panelist,low,NA,NA,4.5,FALSE,0.9487179487179487,TRUE,1,0,1,0,0,0,4.5
32,6,22,32_22,panelist,low,NA,NA,4.5,FALSE,0.9487179487179487,TRUE,1,0,1,0,0,0,4.5
32,6,23,32_23,panelist,med,NA,NA,4.5,FALSE,0.9487179487179487,TRUE,1,0,0,0,0,0,4.5
32,6,24,32_24,panelist,med,NA,NA,4.5,FALSE,0.9487179487179487,TRUE,1,0,0,0,1,0.2,4.7
32,8,01,32_01,panelist,none,NA,NA,4.3,FALSE,0.7692307692307693,TRUE,1,0,0,1,0,0,4.3
32,8,02,32_02,panelist,med,NA,NA,4.3,FALSE,0.7692307692307693,TRUE,1,0,0,0,1,-0.3,4
32,8,03,32_03,panelist,med,NA,NA,4.3,FALSE,0.7692307692307693,TRUE,1,0,0,0,0,0,4.3
32,8,04,32_04,panelist,low,NA,NA,4.3,FALSE,0.7692307692307693,TRUE,1,0,1,0,1,0.2,4.5
32,8,05,32_05,panelist,med,NA,NA,4.3,FALSE,0.7692307692307693,TRUE,1,0,0,0,1,0.1,4.4
32,8,06,32_06,panelist,low,NA,NA,4.3,FALSE,0.7692307692307693,TRUE,1,0,1,0,0,0,4.3
32,8,07,32_07,panelist,med,NA,NA,4.3,FALSE,0.7692307692307693,TRUE,1,0,0,0,1,-0.2,4.1
32,8,08,32_08,panelist,med,NA,NA,4.3,FALSE,0.7692307692307693,TRUE,1,0,0,0,0,0,4.3
32,8,09,32_09,panelist,med,NA,NA,4.3,FALSE,0.7692307692307693,TRUE,1,0,0,0,0,0,4.3
32,8,10,32_10,panelist,med,NA,NA,4.3,FALSE,0.7692307692307693,TRUE,1,0,0,0,1,-0.1,4.2
32,8,11,32_11,panelist,med,NA,NA,4.3,FALSE,0.7692307692307693,TRUE,1,0,0,0,1,-0.1,4.2
32,8,12,32_12,panelist,high,NA,NA,4.3,FALSE,0.7692307692307693,TRUE,1,1,0,0,0,0,4.3
32,8,13,32_13,panelist,med,NA,NA,4.3,FALSE,0.7692307692307693,TRUE,1,0,0,0,0,0,4.3
32,8,14,32_14,reviewer,low,4.3,top,4.3,FALSE,0.7692307692307693,TRUE,0,0,1,0,0,0,4.3
32,8,15,32_15,panelist,none,NA,NA,4.3,FALSE,0.7692307692307693,TRUE,1,0,0,1,1,0.2,4.5
32,8,16,32_16,panelist,none,NA,NA,4.3,FALSE,0.7692307692307693,TRUE,1,0,0,1,0,0,4.3
32,8,17,32_17,panelist,high,NA,NA,4.3,FALSE,0.7692307692307693,TRUE,1,1,0,0,0,0,4.3
32,8,18,32_18,panelist,high,NA,NA,4.3,FALSE,0.7692307692307693,TRUE,1,1,0,0,0,0,4.3
32,8,19,32_19,panelist,high,NA,NA,4.3,FALSE,0.7692307692307693,TRUE,1,1,0,0,0,0,4.3
32,8,20,32_20,panelist,high,NA,NA,4.3,FALSE,0.7692307692307693,TRUE,1,1,0,0,1,0.2,4.5
32,8,21,32_21,reviewer,none,4.1,top,4.3,FALSE,0.7692307692307693,TRUE,0,0,0,1,1,-0.1,4.2
32,8,22,32_22,reviewer,low,4.5,top,4.3,FALSE,0.7692307692307693,TRUE,0,0,1,0,0,0,4.3
32,8,23,32_23,panelist,high,NA,NA,4.3,FALSE,0.7692307692307693,TRUE,1,1,0,0,0,0,4.3
32,8,24,32_24,panelist,med,NA,NA,4.3,FALSE,0.7692307692307693,TRUE,1,0,0,0,0,0,4.3
32,9,01,32_01,panelist,med,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,0,0,0,4.1
32,9,02,32_02,panelist,high,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,1,0,0,0,0,4.1
32,9,03,32_03,panelist,none,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,1,0,0,4.1
32,9,04,32_04,reviewer,none,4.1,top,4.1,FALSE,0.5384615384615384,TRUE,0,0,0,1,1,-0.1,4
32,9,05,32_05,panelist,med,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,0,0,0,4.1
32,9,06,32_06,panelist,low,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,1,0,0,0,4.1
32,9,07,32_07,panelist,high,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,1,0,0,1,-0.1,4
32,9,08,32_08,panelist,none,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,1,0,0,4.1
32,9,09,32_09,panelist,med,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,0,1,0.1,4.2
32,9,10,32_10,panelist,med,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,0,1,-0.3,3.8
32,9,11,32_11,panelist,high,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,1,0,0,0,0,4.1
32,9,12,32_12,panelist,med,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,0,1,-0.1,4
32,9,13,32_13,panelist,med,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,0,1,-0.2,3.9
32,9,14,32_14,reviewer,none,4.3,top,4.1,FALSE,0.5384615384615384,TRUE,0,0,0,1,1,0.1,4.2
32,9,15,32_15,panelist,high,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,1,0,0,0,0,4.1
32,9,16,32_16,panelist,low,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,1,0,0,0,4.1
32,9,17,32_17,panelist,high,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,1,0,0,0,0,4.1
32,9,18,32_18,panelist,low,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,1,0,0,0,4.1
32,9,19,32_19,panelist,med,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,0,0,0,4.1
32,9,20,32_20,panelist,high,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,1,0,0,0,0,4.1
32,9,21,32_21,reviewer,med,4,top,4.1,FALSE,0.5384615384615384,TRUE,0,0,0,0,1,-0.1,4
32,9,22,32_22,panelist,med,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,0,0,0,4.1
32,9,23,32_23,panelist,med,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,0,1,0.1,4.2
32,9,24,32_24,panelist,low,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,1,0,0,0,4.1
32,14,01,32_01,panelist,low,NA,NA,4.2,FALSE,0.7435897435897436,TRUE,1,0,1,0,0,0,4.2
32,14,02,32_02,panelist,high,NA,NA,4.2,FALSE,0.7435897435897436,TRUE,1,1,0,0,0,0,4.2
32,14,03,32_03,reviewer,med,4.4,top,4.2,FALSE,0.7435897435897436,TRUE,0,0,0,0,0,0,4.2
32,14,04,32_04,reviewer,med,4,top,4.2,FALSE,0.7435897435897436,TRUE,0,0,0,0,0,0,4.2
32,14,05,32_05,panelist,med,NA,NA,4.2,FALSE,0.7435897435897436,TRUE,1,0,0,0,1,-0.2,4
32,14,06,32_06,panelist,high,NA,NA,4.2,FALSE,0.7435897435897436,TRUE,1,1,0,0,1,-0.1,4.1
32,14,07,32_07,panelist,none,NA,NA,4.2,FALSE,0.7435897435897436,TRUE,1,0,0,1,1,-0.2,4
32,14,08,32_08,panelist,high,NA,NA,4.2,FALSE,0.7435897435897436,TRUE,1,1,0,0,0,0,4.2
32,14,09,32_09,panelist,high,NA,NA,4.2,FALSE,0.7435897435897436,TRUE,1,1,0,0,0,0,4.2
32,14,10,32_10,reviewer,low,4.1,top,4.2,FALSE,0.7435897435897436,TRUE,0,0,1,0,0,0,4.2
32,14,11,32_11,panelist,med,NA,NA,4.2,FALSE,0.7435897435897436,TRUE,1,0,0,0,0,0,4.2
32,14,12,32_12,panelist,med,NA,NA,4.2,FALSE,0.7435897435897436,TRUE,1,0,0,0,1,-0.2,4
32,14,13,32_13,panelist,low,NA,NA,4.2,FALSE,0.7435897435897436,TRUE,1,0,1,0,1,0.1,4.3
32,14,14,32_14,panelist,low,NA,NA,4.2,FALSE,0.7435897435897436,TRUE,1,0,1,0,1,-0.2,4
32,14,15,32_15,panelist,none,NA,NA,4.2,FALSE,0.7435897435897436,TRUE,1,0,0,1,1,-0.1,4.1
32,14,16,32_16,panelist,none,NA,NA,4.2,FALSE,0.7435897435897436,TRUE,1,0,0,1,0,0,4.2
32,14,17,32_17,panelist,med,NA,NA,4.2,FALSE,0.7435897435897436,TRUE,1,0,0,0,1,0.1,4.3
32,14,18,32_18,panelist,high,NA,NA,4.2,FALSE,0.7435897435897436,TRUE,1,1,0,0,1,0.1,4.3
32,14,19,32_19,panelist,med,NA,NA,4.2,FALSE,0.7435897435897436,TRUE,1,0,0,0,0,0,4.2
32,14,20,32_20,panelist,none,NA,NA,4.2,FALSE,0.7435897435897436,TRUE,1,0,0,1,1,0.2,4.4
32,14,21,32_21,panelist,med,NA,NA,4.2,FALSE,0.7435897435897436,TRUE,1,0,0,0,0,0,4.2
32,14,22,32_22,panelist,high,NA,NA,4.2,FALSE,0.7435897435897436,TRUE,1,1,0,0,0,0,4.2
32,14,23,32_23,panelist,med,NA,NA,4.2,FALSE,0.7435897435897436,TRUE,1,0,0,0,1,-0.2,4
32,14,24,32_24,panelist,med,NA,NA,4.2,FALSE,0.7435897435897436,TRUE,1,0,0,0,1,-0.1,4.1
32,15,01,32_01,panelist,low,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,1,0,0,0,4.1
32,15,02,32_02,panelist,low,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,1,0,1,-0.1,4
32,15,03,32_03,panelist,med,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,0,1,-0.2,3.9
32,15,04,32_04,reviewer,med,4.2,top,4.1,FALSE,0.5384615384615384,TRUE,0,0,0,0,1,-0.1,4
32,15,05,32_05,panelist,high,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,1,0,0,0,0,4.1
32,15,06,32_06,panelist,none,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,1,0,0,4.1
32,15,07,32_07,panelist,high,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,1,0,0,0,0,4.1
32,15,08,32_08,panelist,high,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,1,0,0,1,0.1,4.2
32,15,09,32_09,reviewer,med,3.9,top,4.1,FALSE,0.5384615384615384,TRUE,0,0,0,0,1,-0.1,4
32,15,10,32_10,panelist,high,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,1,0,0,1,-0.1,4
32,15,11,32_11,panelist,low,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,1,0,1,-0.2,3.9
32,15,12,32_12,panelist,med,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,0,1,-0.2,3.9
32,15,13,32_13,panelist,med,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,0,0,0,4.1
32,15,14,32_14,panelist,low,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,1,0,1,-0.1,4
32,15,15,32_15,reviewer,med,4.1,top,4.1,FALSE,0.5384615384615384,TRUE,0,0,0,0,1,0.4,4.5
32,15,16,32_16,panelist,med,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,0,0,0,4.1
32,15,17,32_17,panelist,med,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,0,1,0.4,4.5
32,15,18,32_18,panelist,med,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,0,0,0,4.1
32,15,19,32_19,panelist,high,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,1,0,0,1,0.4,4.5
32,15,20,32_20,panelist,none,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,1,1,0.2,4.3
32,15,21,32_21,panelist,med,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,0,0,0,4.1
32,15,22,32_22,panelist,none,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,1,0,0,4.1
32,15,23,32_23,panelist,none,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,0,0,1,0,0,4.1
32,15,24,32_24,panelist,high,NA,NA,4.1,FALSE,0.5384615384615384,TRUE,1,1,0,0,0,0,4.1
32,18,01,32_01,panelist,none,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,1,0,0,4.4
32,18,02,32_02,panelist,high,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,1,0,0,1,0.1,4.5
32,18,03,32_03,panelist,med,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,0,0,0,4.4
32,18,04,32_04,panelist,med,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,0,0,0,4.4
